X,Y,Z,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
651142.13,4765677.61,-379.25,3,0.38,0.58,90.9,139.5,0,35,0,0,0,63,0,2,0,0,30000
651230.68,4766406.37,377.01,3,0.65,0.09,17.3,16.9,0,55,0,0,0,45,0,0,0,0,35000
650680.74,4765143.29,1060.71,3,0.16,0.02,12.69,6.86,0,20,0,0,0,80,0,0,0,0,70000
651277.39,4766565.11,148.45,3,-99,-99,-99,-99,0,70,0,0,0,30,0,0,0,0,10000
651671.21,4766288.42,209.88,3,0.81,0.06,160,50,0,30,0,0,0,70,0,0,0,0,30000
651415.13,4765698.38,637.88,3,2.05,0.08,20,50,0,70,0,0,0,30,0,0,0,0,40000
650711.22,4765739.29,569.42,3,1.09,0.05,42.8,6.5,3,30,0,0,0,67,0,0,0,0,45000
650753.07,4765732.77,470.07,3,0.56,0.07,70.2,5.6,0,40,0,0,0,60,0,0,0,0,30000
651553.63,4766092.73,576.06,3,1.26,0.1,96,50,0,80,0,0,0,20,0,0,0,0,50000
651480.77,4766028.9,566.06,3,0.84,0.07,96,50,0,80,0,0,0,20,0,0,0,0,30000
651730.89,4766007.92,109.52,3,0.46,0.41,74,140,0,40,0,0,0,60,0,0,0,0,40000
651175.35,4765928.17,636.21,3,0.08,0,150,50,0,40,0,0,0,60,0,0,0,0,10000
651229.03,4766407.16,-4.99,3,-99,-99,-99,-99,27,63,0,0,0,10,0,0,0,0,29000
650621.4,4765000.53,874.61,3,0.35,0.16,48.1,62.4,0,30,0,0,0,67,0,3,0,0,30000
651817.61,4766442.76,234.77,3,0.39,0.3,61,50,0,20,0,0,0,80,0,0,0,0,40000
650534.51,4765000.5,1099.21,3,0.24,0.02,-99,-99,0,8,0,0,0,92,0,0,0,0,40000
650869.93,4764799.76,965.78,3,0.04,0,8.65,68,0,40,0,0,0,60,0,0,0,0,30000
650640.46,4765471.71,238.24,3,0.24,0.03,57.3,4.7,0,17,0,0,0,83,0,0,0,0,30000
650921.19,4765065.28,729.45,3,0.02,0.02,5,-99,0,0,0,0,0,100,0,0,0,0,50000
651219.17,4765720.18,557.25,3,0.2,0.04,180,50,0,20,0,0,0,80,0,0,0,0,30000
650394.36,4765003.72,882.96,3,0.13,0.22,10.05,34.3,0,40,0,0,0,60,0,0,0,0,15000
650687.64,4764885.35,1053.69,3,0.35,0.04,19,7.75,0,22.5,0,0,0,77.5,0,0,0,0,85000
650509.56,4765034.28,1003.23,3,0.22,0.1,12.19,108.5,0,7,0,0,0,93,0,0,0,0,60000
651176.42,4765932.05,631.76,3,0.18,0.03,130,50,0,30,0,0,0,70,0,0,0,0,10000
650685.35,4764924.36,1053.79,3,0.62,0.02,16.95,292,0,28,0,0,0,70,0,2,0,0,50000
651468.92,4766787.73,131.28,3,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,30000
650794.13,4765728.91,368.15,3,0.34,0.06,53.9,3.6,0,30,0,0,0,70,0,0,0,0,15000
650085.65,4765048.12,1054.48,3,0.2,0.67,-99,-99,0,12,0,0,0,85,0,3,0,0,30000
651750,4766186.31,291.85,3,0.39,0.08,18,430,0,10,0,0,0,90,0,0,0,0,50000
650472.85,4764918.61,1008.48,3,0.09,0.35,9.22,80.7,0,10,0,0,0,90,0,0,0,0,40000
651534.55,4766459.09,376.82,3,1.16,0.14,315,50,10,80,0,0,0,10,0,0,0,0,30000
651228.98,4766406.86,-66.99,3,-99,-99,-99,-99,0,60,0,0,0,40,0,0,0,0,5000
650945.82,4765925.17,512.8,3,0.69,0.12,25,50,0,40,0,0,0,60,0,0,0,0,40000
651624.3,4766646.93,369.35,3,2.12,0.2,51,50,0,100,0,0,0,0,0,0,0,0,40000
651810.16,4766232.73,407.25,3,0.86,0.1,52,50,0,30,0,0,0,70,0,0,0,0,40000
651490.27,4766040.68,536.91,3,0.97,0.03,140,50,20,30,0,0,0,50,0,0,0,0,30000
650334.88,4764877.92,1009.85,3,0.13,0.05,4.79,18,0,25,0,0,0,75,0,0,0,0,30000
651042.59,4765676.52,524.66,3,0.74,0.15,70,50,0,30,0,0,0,70,0,0,0,0,40000
650661.2,4765747.21,689.15,3,-99,-99,-99,-99,0,25,0,0,0,75,0,0,0,0,30000
650165.24,4765049.86,976.05,3,0.1,0.12,13.2,30.4,0,30,0,0,0,70,0,0,0,0,35000
651474.76,4766750.9,60.06,3,0.68,0.06,225,50,0,60,0,0,0,40,0,0,0,0,30000
651498.7,4766074.84,510.49,3,0.74,0.04,140,50,0,75,0,0,0,25,0,0,0,0,30000
650761.27,4764888.58,1019.46,3,0.15,0.09,5.86,425,0,20,0,0,0,80,0,0,0,0,60000
651430.07,4766149.44,462.32,3,1.47,0.05,275,50,0,100,0,0,0,0,0,0,0,0,40000
651463.13,4765672.28,592.77,3,2.43,0.08,11,50,0,60,0,0,0,40,0,0,0,0,50000
650921.17,4765064.34,731.21,3,0.02,0.02,5,-99,0,0,0,0,0,100,0,0,0,0,50000
651004.87,4765711.76,697.09,3,0.76,0.17,15,50,0,60,0,0,0,40,0,0,0,0,30000
651163.33,4765882.77,690.77,3,0.84,0.05,195,50,0,70,0,0,0,30,0,0,0,0,20000
650522.66,4764950.54,949.66,3,0.11,0.14,4.75,125,0,17,0,0,0,80,0,3,0,0,30000
651168.14,4764772.78,968.36,3,0.91,0.04,165.5,678.5,0,20,0,0,0,80,0,0,0,0,70000
651238.64,4766862.01,68.51,3,1.12,0.12,83,50,10,50,0,0,0,40,0,0,0,0,30000
650624.42,4765098.75,1113.22,3,0.03,0.01,3.37,23.4,0,0,0,0,0,100,0,0,0,0,50000
651587.91,4766689.9,5.26,3,0.72,0.11,69,50,0,50,0,0,0,50,0,0,0,0,30000
651053.73,4765665.81,470.84,3,0.73,0.13,50,50,0,40,0,0,0,60,0,0,0,0,30000
651325.3,4766199,570.47,3,0.19,0.05,41,50,0,10,0,0,0,90,0,0,0,0,20000
651011.76,4765711.56,-136.41,3,0.13,0.09,45.3,21.8,0,10,0,0,0,90,0,0,0,0,30000
651884.65,4766336.43,252.69,3,0.67,0.12,5,50,0,50,0,0,0,50,0,0,0,0,40000
651533.65,4766459.85,375.21,3,1.49,0.14,130,50,10,80,0,0,0,10,0,0,0,0,20000
651234.55,4766241.73,664.38,3,0.05,0.03,5,50,0,0,0,0,0,0,0,0,0,0,0
651030.06,4765688.62,584.16,3,0.84,0.07,25,140,0,50,0,0,0,50,0,0,0,0,20000
651674.13,4766285.67,219.04,3,1.3,0.05,98,50,0,40,0,0,0,60,0,0,0,0,50000
650207.19,4765097.8,981.99,3,0.24,0.33,94,101,0,35,0,0,0,65,0,0,0,0,25000
650792.81,4766136.34,853.42,3,0.32,0.04,21,50,0,20,0,0,0,80,0,0,0,0,30000
651678.8,4766297.78,389.76,3,1.54,0.22,23,2710,0,70,0,0,0,30,0,0,0,0,40000
651562.84,4765736.27,405.32,3,1.3,0.31,42,150,30,40,0,0,0,30,0,0,0,0,20000
651176.95,4765664.72,-433.81,3,0.45,0.05,22.8,54.8,0,35,0,0,0,65,0,0,0,0,25000
650517.84,4765001.96,885.87,3,0.06,0.02,4.09,30.2,0,5,0,0,0,95,0,0,0,0,20000
651467.73,4766176.73,554.26,3,0.67,0.03,24,50,0,80,0,0,0,20,0,0,0,0,45000
651578.37,4766099.63,373.36,3,0.49,0.56,53,430,0,30,0,0,0,70,0,0,0,0,30000
651334.06,4766665.71,129.24,3,-99,-99,-99,-99,0,35,0,0,0,65,0,0,0,0,20000
650988.18,4765958.18,647.87,3,0.94,0.16,125,50,20,70,0,0,0,10,0,0,0,0,30000
650736.67,4765735.24,508.66,3,0.5,0.08,155,4.1,0,40,0,0,0,57,0,3,0,0,20000
651282.53,4766523.13,-174.32,3,-99,-99,-99,-99,0,80,0,0,0,20,0,0,0,0,15000
651376.71,4766670.82,94.46,3,-99,-99,-99,-99,0,90,0,0,0,10,0,0,0,0,15000
651391.82,4766111.84,416.69,3,0.35,0.12,125,50,0,90,0,0,0,10,0,0,0,0,10000
651818.16,4766441.92,276.76,3,0.69,0.15,39,50,0,30,0,0,0,70,0,0,0,0,30000
651743.97,4766190.58,306.04,3,0.91,0.24,36,200,0,54,0,0,0,46,0,0,0,0,29000
651581.56,4766180.64,636.86,3,1.2,0.05,27,50,0,40,0,0,0,60,0,0,0,0,60000
650683.84,4764925.23,1057.39,3,0.12,0.02,6.3,140,0,20,0,0,0,78,0,2,0,0,45000
651522.32,4766722.21,120.37,3,1.06,0.12,140,50,0,60,0,0,0,40,0,0,0,0,30000
651230.63,4766406.83,163.01,3,0.37,0,25,7,0,30,0,0,0,70,0,0,0,0,30000
651388.6,4765319.84,583.94,3,0.71,0.01,205,50,0,70,0,0,0,30,0,0,0,0,30000
650924.07,4764939.58,975.12,3,0.11,0.01,23,-99,0,0,0,0,0,100,0,0,0,0,50000
650934.11,4765931.54,560.99,3,0.62,0.08,27,50,0,60,0,0,0,40,0,0,0,0,40000
650082.61,4765048.2,1018.61,3,0.14,0.42,5.59,261,0,15,0,0,0,85,0,0,0,0,25000
650921.09,4765059.64,740.04,3,0.01,0.01,5,-99,0,15,0,0,0,85,0,0,0,0,50000
651195.24,4765927.19,455.18,3,0.35,0.15,30,50,0,20,0,0,0,80,0,0,0,0,30000
650522.38,4764950.55,945.67,3,0.21,0.1,31.4,79.9,0,22,0,0,0,75,0,3,0,0,25000
650918.01,4765939.68,626.55,3,0.98,0.43,22,50,0,40,0,0,0,60,0,0,0,0,40000
651494.79,4766059.24,522.37,3,0.84,0.02,78,50,0,90,0,0,0,10,0,0,0,0,30000
650073.01,4764993.07,1083.81,3,0.1,0.05,4.9,18,0,30,0,0,0,70,0,0,0,0,10000
651735.3,4766001.36,134.28,3,0.76,0.53,185,200,0,50,0,0,0,50,0,0,0,0,40000
651002.39,4765713.03,-116.56,3,0.09,0.06,9.07,48.5,0,10,0,0,0,90,0,0,0,0,20000
650832.51,4766110.49,711.1,3,0.06,0.11,5,50,0,10,0,0,0,90,0,0,0,0,30000
651526.89,4766718.71,-84.12,3,0.66,0.23,43,50,20,80,0,0,0,0,0,0,0,0,30000
650260.02,4765049.52,966.55,3,0.28,0.12,30.5,70.7,0,10,0,0,0,90,0,0,0,0,15000
651286.62,4765688.85,393.69,3,0.21,0.03,12,50,0,10,0,0,0,90,0,0,0,0,20000
650725.5,4765089.44,1059.09,3,0.01,0.01,35.8,7.34,0,10,0,0,0,90,0,0,0,0,10000
650173.1,4765101.1,1084.15,3,0.09,0.05,38,14.9,0,40,0,0,0,60,0,0,0,0,5000
650242.97,4765064.01,991.9,3,0.18,0.46,30.4,277.5,0,15,0,0,0,85,0,0,0,0,20000
650536.72,4765469.15,649.3,3,0.24,0.04,55,15.2,0,10,0,0,0,90,0,0,0,0,50000
650084.63,4765048.13,1042.53,3,0.2,0.4,14.4,188.5,0,23,0,0,0,75,0,2,0,0,30000
651202.41,4765923.37,464.01,3,0.9,0.18,125,50,0,40,0,0,0,60,0,0,0,0,40000
651374.95,4766141.03,665.65,3,1.33,0.08,51,50,0,70,0,0,0,30,0,0,0,0,30000
651090.85,4765874.99,327.55,3,0.62,0.21,25,140,0,40,0,0,0,60,0,0,0,0,30000
651506.74,4766106.34,487.19,3,0.96,0.79,180,270,0,70,0,0,0,30,0,0,0,0,30000
651081.54,4765633.98,316.53,3,0.35,0.38,37,120,0,30,0,0,0,70,0,0,0,0,30000
651501.27,4766487.25,317.03,3,0.17,0.04,57,50,0,30,0,0,0,70,0,0,0,0,20000
650481.05,4764959.29,1014.66,3,0.04,0.07,51.8,60.8,0,20,0,0,0,80,0,0,0,0,35000
651135.88,4765814.2,159.83,3,0.36,0.19,43,50,0,50,0,0,0,50,0,0,0,0,20000
651609.73,4765805.99,654.02,3,0.01,0.01,125,50,0,0,0,0,0,0,0,0,0,0,0
651452.2,4766731.82,295.2,3,-99,-99,-99,-99,0,70,0,0,0,30,0,0,0,0,30000
650173.72,4765101.1,1088.11,3,0.14,0.21,47.9,19.7,0,15,0,0,0,85,0,0,0,0,15000
651186.88,4765931.64,444.88,3,0.27,0.05,40,50,0,10,0,0,0,90,0,0,0,0,30000
651467.32,4766516.3,255.56,3,0.05,0.01,92,50,0,60,0,0,0,40,0,0,0,0,30000
651059.7,4765659.54,440.03,3,0.6,0.11,130,50,0,30,0,0,0,70,0,0,0,0,30000
651846.82,4766373.6,66.1,3,1.05,0.32,38,50,0,70,0,0,0,30,0,0,0,0,20000
650586.77,4764914.55,1003.41,3,0.09,0.1,12.64,60.45,0,5,0,0,0,95,0,0,0,0,10000
650329.99,4764912.52,929.08,3,0.08,0.03,5.39,13.1,0,50,0,0,0,50,0,0,0,0,5000
651865.43,4766354.11,162.39,3,1,0.33,5,50,70,20,0,0,0,10,0,0,0,0,10000
651581.41,4766065.01,462.66,3,0.87,0.87,82,400,0,10,0,0,0,90,0,0,0,0,40000
651397.85,4765854.21,394.53,3,0.58,0.06,84,50,0,40,0,0,0,60,0,0,0,0,30000
651230.63,4766406.83,165.01,3,0.55,0.06,25.1,9.2,0,30,0,0,0,70,0,0,0,0,30000
651543.45,4766710.76,-60.41,3,1.27,0.36,36,830,20,65,0,0,0,15,0,0,0,0,40000
650834.89,4765282.22,887.42,3,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
650490.6,4765033.11,959.15,3,0.51,0.12,6.48,9.1,0,25,0,0,0,75,0,0,0,0,70000
650823.29,4765293.61,857.56,3,-99,-99,-99,-99,0,15,0,0,0,85,0,0,0,0,50000
651167.39,4765898.94,670.82,3,0.29,0.05,70,50,0,90,0,0,0,10,0,0,0,0,10000
651231.25,4766406.39,633,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,15000
651231.26,4766406.38,679,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,5000
650517.7,4765001.98,883.87,3,0.15,0.02,21.6,8.7,0,10,0,0,0,90,0,0,0,0,30000
651443.58,4766770.53,20.58,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,30000
651669.04,4766654.45,131.23,3,0.52,0.11,35,50,0,50,0,0,0,50,0,0,0,0,30000
651463.51,4766044.43,508.58,3,0.88,0.07,265,50,0,70,0,0,0,30,0,0,0,0,30000
650550.61,4764861.6,928.66,3,0.04,0.02,6.81,13.16,0,5,0,0,0,95,0,0,0,0,60000
650629.21,4764949.12,1032.45,3,0.04,0.01,3.86,37.6,0,10,0,0,0,90,0,0,0,0,30000
651622.26,4766674.48,57.01,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
650766.36,4765730.77,438.84,3,0.46,0.11,54.5,10.2,0,40,0,0,0,60,0,0,0,0,30000
651081.22,4765634.38,318.46,3,0.35,0.17,38,50,0,20,0,0,0,80,0,0,0,0,30000
651152.16,4766198.58,-581.23,3,0.2,0.1,19.1,16.8,0,30,0,0,0,68,0,2,0,0,25000
650124.53,4764996.12,972.06,3,0.08,0.07,2.19,68.6,0,30,0,0,0,70,0,0,0,0,15000
650876.12,4764815.56,1004.06,3,0.04,0.01,7.84,69.95,0,0,0,0,0,100,0,0,0,0,20000
651206,4765921.46,468.43,3,0.52,0.11,93,50,0,20,0,0,0,80,0,0,0,0,50000
650059.61,4764892.79,1037.58,3,0.2,0.1,13.35,16.88,0,0,0,0,0,100,0,0,0,0,10000
651229.41,4765597.95,486.7,3,0.03,0.03,60,50,0,30,0,0,0,70,0,0,0,0,40000
651082.86,4765485.91,476.87,3,0.83,0.06,195,50,0,80,0,0,0,20,0,0,0,0,30000
651328.34,4766712.91,-116.18,3,-99,-99,-99,-99,5,65,0,0,0,30,0,0,0,0,20000
651674.71,4765521.08,119.31,3,0.35,0.06,18,50,0,30,0,0,0,70,0,0,0,0,30000
650394.25,4764802.18,1084.45,3,0.09,0.02,10.6,23.5,0,0,0,0,0,100,0,0,0,0,10000
651230.74,4766406.38,397.01,3,0.34,0.11,7.55,19.6,0,46,0,0,0,54,0,0,0,0,13200
650762.26,4764892.4,1028.64,3,0.17,0.06,6.45,237,0,10,0,0,0,90,0,0,0,0,60000
650392.66,4765003.76,873.1,3,0.1,0,4.33,6.7,0,50,0,0,0,50,0,0,0,0,5000
651393.82,4765859.26,375.6,3,0.23,0.08,66,50,0,20,0,0,0,80,0,0,0,0,20000
650550.06,4764855.34,960.35,3,0.14,0.06,16.91,26.72,0,0,0,0,0,100,0,0,0,0,40000
651167.98,4764768.91,908.48,3,0.18,0.01,10.55,223.39,15,15,0,0,0,70,0,0,0,0,60000
650240.21,4765055.66,1020.58,3,0.27,0.07,20.63,49.35,0,20,0,0,0,80,0,0,0,0,30000
651228.97,4766406.87,-62.99,3,-99,-99,-99,-99,0,60,0,0,0,40,0,0,0,0,5000
651521.06,4765859.9,565.37,3,2.26,0.2,24,50,30,70,0,0,0,0,0,0,0,0,50000
651230.65,4766406.61,267.01,3,0.52,0.12,80.8,14.5,0,67.75,0,0,0,32.25,0,0,0,0,31500
651230.94,4766406.11,1091,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
650901.02,4766175.55,0.33,3,0.49,0.29,10.95,70.2,0,30,0,0,0,68,0,2,0,0,40000
650929.65,4765721.69,43.46,3,0.36,0.17,73.1,23.7,0,35,0,0,0,62,0,3,0,0,40000
651134.63,4765647.12,570.26,3,0.83,0.06,54,50,0,50,0,0,0,50,0,0,0,0,30000
650828.76,4765288.21,871.59,3,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,10000
650721.08,4765085,1073.81,3,0.03,0.01,40.75,4.67,0,10,0,0,0,90,0,0,0,0,10000
650330.58,4765048.21,897.67,3,0.09,0.05,16.85,39.4,0,10,0,0,0,90,0,0,0,0,30000
650924.18,4764936.07,982.31,3,0.8,0.04,290,-99,20,0,0,0,0,80,0,0,0,0,30000
651471.94,4766798.64,99.22,3,-99,-99,-99,-99,55,35,0,0,0,10,0,0,0,0,100000
651226.74,4765600.96,479.78,3,0.22,0.07,52,50,0,0,0,0,0,100,0,0,0,0,30000
650955.19,4765920.08,474.25,3,0.61,0.07,28,50,0,60,0,0,0,40,0,0,0,0,40000
651489.89,4766039.13,538.12,3,0.87,0.04,190,140,20,30,0,0,0,50,0,0,0,0,30000
650321.78,4765034.14,950.95,3,0.2,0.09,11.2,19.35,0,10,0,0,0,90,0,0,0,0,100000
650287.98,4765100.35,896.04,3,0.27,0.45,24.5,224,0,35,0,0,0,65,0,0,0,0,30000
651352.72,4765987.99,628.91,3,0.61,0.05,105,240,0,60,10,0,0,30,0,0,0,0,40000
651230.63,4766406.83,171.01,3,0.76,0.12,32.9,8.4,0,30,0,0,0,70,0,0,0,0,30000
651412.08,4765822.88,720.17,3,3.03,1.13,25,110,0,100,0,0,0,0,0,0,0,0,50000
650629.05,4764949.11,1030.46,3,0.01,0,4.2,18.8,0,10,0,0,0,90,0,0,0,0,20000
651131.86,4766350.89,-164.59,3,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,20000
650242.62,4764997.75,898.61,3,0.1,0,6.72,22.4,0,15,0,0,0,85,0,0,0,0,10000
651458.68,4766761,39.48,3,0.17,0.16,18,50,0,10,0,0,0,90,0,0,0,0,20000
651867.81,4766351.84,173.93,3,0.67,0.25,5,50,70,10,0,0,0,20,0,0,0,0,10000
650532.49,4765468.84,668.84,3,0.29,0.1,82.2,19.1,0,15,0,0,0,85,0,0,0,0,50000
651329.83,4766690.9,-6.37,3,-99,-99,-99,-99,10,35,0,0,0,50,0,5,0,0,20000
651455.94,4766526.53,234.53,3,0.64,0.07,35,50,0,50,0,0,0,50,0,0,0,0,30000
650824.13,4766115.97,741.49,3,0.15,0.16,66,280,0,10,0,0,0,90,0,0,0,0,40000
650253.01,4764899.66,1090.81,3,0.05,0.06,2.34,52.6,0,0.1,0,0,0,99.8,0,0.1,0,0,150000
651609.29,4766063.81,479.25,3,0.75,0.07,110,520,0,60,0,0,0,40,0,0,0,0,40000
650527.24,4765035.46,1043.5,3,0.61,0.24,34.35,22.02,0,5,0,0,0,95,0,0,0,0,70000
651845.11,4766375.64,56.46,3,0.53,0.26,5,50,15,45,0,0,0,40,0,0,0,0,20000
650661.96,4765747.09,687.3,3,-99,-99,-99,-99,1,60,0,0,0,39,0,0,0,0,10000
651364.72,4765743.41,449.72,3,0.43,0.02,20,50,0,20,0,0,0,80,0,0,0,0,20000
650924.54,4764924.66,1005.67,3,0.04,0,2.5,-99,0,0,0,0,0,100,0,0,0,0,40000
650314.04,4765099.42,1037.66,3,0.3,0.27,105.5,51.4,0,30,0,0,0,67,0,3,0,0,30000
651178.46,4765936.14,434.63,3,0.69,0.1,120,50,0,40,0,0,0,60,0,0,0,0,30000
651722.02,4766240.57,369.27,3,0.93,0.39,40,980,0,10,0,0,0,90,0,0,0,0,50000
651143.14,4765677.24,-380.93,3,0.22,0.33,9.63,104,0,30,0,0,0,68,0,2,0,0,25000
650089.73,4765048.07,1102.31,3,0.15,0.03,-99,-99,0,30,0,0,0,70,0,0,0,0,20000
651662.64,4766649.06,300.66,3,1.22,0.13,85,50,0,60,0,0,0,40,0,0,0,0,40000
651230.65,4766406.62,265.01,3,0.54,0.18,44.6,10.6,0,55,0,0,0,45,0,0,0,0,40000
650988.94,4765714.85,-87.58,3,0.25,0.06,22.2,85.1,0,10,0,0,0,90,0,0,0,0,25000
651032.59,4765952.49,574.45,3,1.09,0.18,29,140,50,50,0,0,0,0,0,0,0,0,40000
651130.59,4765821.83,179.78,3,0.29,0.17,14,50,0,70,0,0,0,30,0,0,0,0,30000
651370.34,4765889.29,263.93,3,0.53,0.06,24,50,0,40,0,0,0,60,0,0,0,0,30000
651165.2,4765769.75,47.85,3,0.11,0.05,13,50,0,30,0,0,0,70,0,0,0,0,20000
651831,4766482.99,125.55,3,1.31,0.37,19,130,0,40,0,0,0,60,0,0,0,0,30000
651578.05,4766125.39,508.12,3,1.01,0.13,52,120,0,60,0,0,0,40,0,0,0,0,40000
650178.63,4765101.08,1117.7,3,0.45,0.07,21.1,20.1,0,40,0,0,0,60,0,0,0,0,10000
651060.61,4766002.32,692.64,3,0.69,0.06,5,50,0,60,0,0,0,40,0,0,0,0,40000
651900.34,4766240.58,314.27,3,0.97,0.06,36,50,10,60,0,0,0,30,0,0,0,0,30000
651141.91,4766198.05,-555.18,3,0.08,0.03,27.8,3.7,0,25,0,0,0,75,0,0,0,0,15000
650677.29,4765744.69,650.44,3,0.18,0.03,18.1,27.6,0,10,0,0,0,90,0,0,0,0,35000
651750.84,4766521.43,7.25,3,0.78,0.08,115,50,0,40,0,0,0,60,0,0,0,0,30000
650621.82,4765000.5,882.6,3,0.55,0.16,7.66,31.6,0,28,0,0,0,70,0,2,0,0,50000
651475.6,4766811.98,60.1,3,-99,-99,-99,-99,55,35,0,0,0,10,0,0,0,0,150000
651693.93,4766266.95,281.35,3,0.8,0.1,37,580,0,30,0,0,0,70,0,0,0,0,30000
650061.82,4764993.32,1018.76,3,0.17,0.19,10.05,7.7,0,25,0,0,0,73,0,2,0,0,30000
651166.58,4765767.53,42.45,3,0.28,0.3,24,50,0,35,0,0,0,65,0,0,0,0,30000
650134.06,4765050.34,893.76,3,0.16,0.12,28.5,28.3,0,15,0,0,0,85,0,0,0,0,20000
651489.52,4766037.59,539.33,3,0.97,0.04,105,50,10,40,0,0,0,50,0,0,0,0,40000
651575.02,4766692.08,186.81,3,0.98,0.09,78,50,0,80,0,0,0,20,0,0,0,0,35000
651557.8,4766589.53,336.06,3,0.38,0.1,76,50,0,60,0,0,0,40,0,0,0,0,30000
650893.87,4766064.54,473.16,3,0.57,0.16,33,50,0,30,0,0,0,70,0,0,0,0,40000
651617.19,4766556.75,406.75,3,0.69,0.09,20,50,0,60,0,0,0,40,0,0,0,0,40000
651432.95,4766147.16,473.75,3,1.07,0.08,160,50,0,70,0,0,0,30,0,0,0,0,50000
651474.58,4766034.34,545.67,3,0.86,0.04,62,50,30,60,0,0,0,10,0,0,0,0,30000
651287.03,4765684.99,400.69,3,0.29,0.02,17,50,0,40,0,0,0,60,0,0,0,0,20000
651876.31,4766343.92,214.3,3,1.35,0.25,15,120,0,70,0,0,0,30,0,0,0,0,30000
650935.03,4766178.84,-74.21,3,0.72,0.43,15.55,98.6,0,35,0,0,0,62,0,3,0,0,40000
651501.47,4766085.79,502.23,3,0.91,0.09,110,50,0,70,0,0,0,30,0,0,0,0,30000
651540.77,4766598.49,315.73,3,0.03,0.01,5,50,0,0,0,0,0,0,0,0,0,0,0
651057.54,4765661.92,451.59,3,0.43,0.07,47,50,0,30,0,0,0,70,0,0,0,0,30000
651589.85,4765591.91,526.83,3,0.84,0.01,46,50,0,80,0,0,0,20,0,0,0,0,35000
651548.04,4766707.03,152.69,3,0.97,0.19,130,50,10,60,0,0,0,30,0,0,0,0,35000
651304.32,4766511.3,210.88,3,-99,-99,-99,-99,0,25,0,0,0,70,0,5,0,0,20000
651595.75,4766569.7,380.9,3,0.2,0.05,50,50,0,50,0,0,0,50,0,0,0,0,10000
650877.27,4765726.37,162.34,3,0.29,0.04,54.2,20.7,0,40,0,0,0,60,0,0,0,0,20000
651445.29,4766138.12,521.35,3,0.68,0.1,74,50,0,60,0,0,0,40,0,0,0,0,40000
651499.89,4766079.53,506.94,3,0.69,0.05,91,50,0,75,0,0,0,25,0,0,0,0,30000
650203.54,4765097.72,962.33,3,0.32,0.05,14.8,59.9,0,30,0,0,0,70,0,0,0,0,25000
650893.45,4765707.16,674.94,3,0.5,0.05,72,168,0,10,0,0,0,90,0,0,0,0,30000
651053.34,4765666.19,472.76,3,0.72,0.11,86,50,0,30,0,0,0,70,0,0,0,0,30000
650767.65,4764912.75,1076.19,3,0.06,0.02,5.45,18,0,10,0,0,0,90,0,0,0,0,50000
651476.36,4765911.51,379.56,3,0.66,0.07,130,50,0,20,0,0,0,80,0,0,0,0,30000
651502.48,4766622.49,267.65,3,0.79,0.04,175,50,0,70,0,0,0,30,0,0,0,0,40000
651301.75,4765768.38,820.28,3,1.31,0.02,5,50,0,50,0,0,0,50,0,0,0,0,30000
650473.7,4764917.43,956.5,3,0.11,0.08,10.36,65.6,0,40,10,0,0,50,0,0,0,0,70000
650646.81,4765471.77,215.1,3,0.21,0.04,12.55,446,0,10,0,0,0,90,0,0,0,0,40000
650922.38,4764996.18,862.57,3,0.06,0.02,2.5,-99,0,0,0,0,0,100,0,0,0,0,40000
651653.66,4766660.78,106.26,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
651221.11,4765746.52,570.64,3,0.51,0.06,45,50,0,10,0,0,0,90,0,0,0,0,40000
651559.39,4766155.85,401.98,3,0.87,0.19,175,50,0,20,0,0,0,80,0,0,0,0,30000
651547.24,4766141.24,262.99,3,0.26,0.05,64,50,0,0,0,0,0,100,0,0,0,0,10000
650764.75,4764901.72,1050.62,3,0.06,0.04,7.02,202,0,10,0,0,0,90,0,0,0,0,50000
651304.88,4766511.04,220.86,3,-99,-99,-99,-99,0,25,0,0,0,70,0,5,0,0,20000
651160.13,4766198.98,-601.73,3,0.05,0.04,14.1,4.2,0,15,0,0,0,85,0,0,0,0,20000
651331.69,4766677.4,64.32,3,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,20000
650274.7,4764997.91,991.21,3,0.4,0.37,11.25,15,0,30,0,0,0,70,0,0,0,0,30000
650564.69,4764991.94,1009.97,3,0.3,0.02,5.92,301.75,0,5,0,0,0,95,0,0,0,0,70000
650767.14,4765730.65,437,3,1.04,0.12,66.1,8.9,0,70,0,0,0,30,0,0,0,0,40000
651161.06,4765776.4,64.06,3,0.26,0.11,14,50,0,20,0,0,0,80,0,0,0,0,10000
