Easting,Northing,Elevation,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
650272.08,4764997.87,983.65,3,0.16,0.14,15.35,11.1,0,4500,0,0,0,25500,0,0,0,0,30000
650271.42,4764997.86,981.76,3,0.17,0.16,10.85,15.3,0,3000,0,0,0,27000,0,0,0,0,30000
650270.76,4764997.85,979.87,3,0.1,0.13,16.2,24.7,0,3000,0,0,0,27000,0,0,0,0,30000
650269.45,4764997.83,976.1,3,0.09,0.09,7.6,13.3,0,3000,0,0,0,26400,0,600,0,0,30000
650268.79,4764997.82,974.21,3,0.16,0.1,16.2,64.7,0,3000,0,0,0,26400,0,600,0,0,30000
650268.14,4764997.81,972.32,3,0.19,0.11,10.75,119,0,2500,0,0,0,22500,0,0,0,0,25000
650267.48,4764997.8,970.43,3,0.16,0.06,7.93,78.8,0,2000,0,0,0,18000,0,0,0,0,20000
650266.82,4764997.79,968.54,3,0.15,0.22,8.75,99.4,0,5000,0,0,0,19500,0,500,0,0,25000
650266.17,4764997.78,966.65,3,0.14,0.19,13.3,132,0,3750,0,0,0,21250,0,0,0,0,25000
650264.86,4764997.76,962.87,3,0.16,0.21,36.1,82.1,0,3000,0,0,0,16800,0,200,0,0,20000
650264.2,4764997.75,960.98,3,0.15,0.72,23.2,189,0,5000,0,0,0,14600,0,400,0,0,20000
650262.89,4764997.73,957.2,3,0.06,0.23,7.84,40.4,0,1500,0,0,0,8500,0,0,0,0,10000
650262.23,4764997.72,955.32,3,0.07,0.09,3.91,22.4,0,1000,0,0,0,9000,0,0,0,0,10000
650260.92,4764997.71,951.54,3,0.08,0.23,10.75,49.5,0,1500,0,0,0,13500,0,0,0,0,15000
650256.98,4764997.67,940.2,3,0.08,0.2,5,90.9,0,3000,0,0,0,17000,0,0,0,0,20000
650256.33,4764997.67,938.31,3,0.06,0.09,6.45,57,0,3000,0,0,0,12000,0,0,0,0,15000
650255.02,4764997.68,934.53,3,0.09,0.19,17.85,70.6,0,3750,0,0,0,21250,0,0,0,0,25000
650252.41,4764997.69,926.97,3,0.15,0.14,12.9,107,0,2000,0,0,0,8000,0,0,0,0,10000
650251.11,4764997.7,923.19,3,0.05,0.39,4.2,127.5,0,2250,0,0,0,12750,0,0,0,0,15000
650250.45,4764997.7,921.3,3,0.09,0.52,5.35,205,0,3000,0,0,0,17000,0,0,0,0,20000
650249.8,4764997.71,919.41,3,0.07,0.36,4.13,53.5,0,2000,0,0,0,8000,0,0,0,0,10000
650249.15,4764997.71,917.52,3,0.07,0.03,4.22,42.9,0,2000,0,0,0,8000,0,0,0,0,10000
650248.49,4764997.71,915.63,3,0.09,0.31,6.36,180.5,0,2000,0,0,0,8000,0,0,0,0,10000
650247.19,4764997.72,911.84,3,0.06,0.11,3.77,84.8,0,2000,0,0,0,8000,0,0,0,0,10000
650246.53,4764997.72,909.95,3,0.11,0.23,9.44,57.2,0,5000,0,0,0,15000,0,0,0,0,20000
650207.32,4764998.8,1118.22,3,0.35,0.02,27.3,66.3,0,2000,0,0,0,18000,0,0,0,0,20000
650205.34,4764998.73,1114.75,3,1.15,0.72,27.4,67.2,0,1500,0,0,0,28500,0,0,0,0,30000
650204.34,4764998.69,1113.01,3,0.34,0.29,26.7,128,0,3000,0,0,0,27000,0,0,0,0,30000
650202.37,4764998.63,1109.53,3,0.17,0.07,12.35,24,0,3000,0,0,0,27000,0,0,0,0,30000
650200.4,4764998.57,1106.05,3,0.24,0.04,59.7,30.4,0,3750,0,0,0,21250,0,0,0,0,25000
650197.45,4764998.47,1100.83,3,0.15,0.05,19.85,8.6,0,2500,0,0,0,22000,0,500,0,0,25000
650196.47,4764998.44,1099.09,3,0.13,0.11,10.9,26.5,0,2000,0,0,0,18000,0,0,0,0,20000
650194.5,4764998.38,1095.6,3,0.08,0.05,32.3,11.8,0,1500,0,0,0,13500,0,0,0,0,15000
650193.51,4764998.35,1093.86,3,0.17,0.07,21,12.1,0,3000,0,0,0,17000,0,0,0,0,20000
650192.53,4764998.32,1092.12,3,0.21,0.08,26.2,17.4,0,2500,0,0,0,22500,0,0,0,0,25000
650191.54,4764998.29,1090.38,3,0.37,0.07,31.5,13,0,5000,0,0,0,20000,0,0,0,0,25000
650189.57,4764998.22,1086.9,3,0.54,0.36,47.3,24.7,0,4500,0,0,0,25500,0,0,0,0,30000
650188.59,4764998.19,1085.16,3,1.87,0.77,119.5,22.4,0,3000,0,0,0,27000,0,0,0,0,30000
650186.62,4764998.13,1081.68,3,0.18,0.25,18.25,116.5,0,2500,0,0,0,22500,0,0,0,0,25000
650185.63,4764998.1,1079.94,3,0.18,0.58,28.2,121.5,0,3000,0,0,0,27000,0,0,0,0,30000
650183.66,4764998.04,1076.46,3,0.14,0.23,12.2,108,0,1500,0,0,0,28500,0,0,0,0,30000
650182.68,4764998.01,1074.72,3,0.24,0.11,25.9,77.6,0,2500,0,0,0,22500,0,0,0,0,25000
650181.7,4764997.97,1072.98,3,0.21,0.12,14.9,114.5,0,2500,0,0,0,22500,0,0,0,0,25000
650179.73,4764997.91,1069.5,3,0.16,0.16,16.3,137.5,0,3000,0,0,0,27000,0,0,0,0,30000
650177.76,4764997.85,1066.02,3,0.18,0.12,15,132,0,3000,0,0,0,27000,0,0,0,0,30000
650174.8,4764997.76,1060.79,3,0.18,0.43,34.9,80.5,0,2250,0,0,0,12750,0,0,0,0,15000
650173.82,4764997.73,1059.05,3,0.16,0.29,24.5,117.5,0,3000,0,0,0,17000,0,0,0,0,20000
650172.83,4764997.69,1057.31,3,0.14,0.16,13.4,145,0,2500,0,0,0,22500,0,0,0,0,25000
650171.85,4764997.66,1055.57,3,0.13,0.2,14.7,108,0,3750,0,0,0,21250,0,0,0,0,25000
650169.88,4764997.6,1052.09,3,0.16,0.13,34.1,104.5,0,3600,0,0,0,16000,0,400,0,0,20000
650168.89,4764997.57,1050.35,3,0.13,0.09,15.65,110.5,0,3600,0,0,0,16000,0,400,0,0,20000
650167.91,4764997.54,1048.61,3,0.21,0.18,38.3,141.5,0,3250,0,0,0,21250,0,500,0,0,25000
650166.93,4764997.51,1046.87,3,0.18,0.12,57,162.5,0,3250,0,0,0,21250,0,500,0,0,25000
650164.96,4764997.44,1043.39,3,0.14,0.1,33.8,434,0,3000,0,0,0,17000,0,0,0,0,20000
650163.97,4764997.41,1041.65,3,0.22,0.26,51.8,633,0,5000,0,0,0,20000,0,0,0,0,25000
650162.99,4764997.38,1039.91,3,0.16,0.14,14.85,241,0,5000,0,0,0,20000,0,0,0,0,25000
650157.08,4764997.19,1029.47,3,0.24,0.06,18.1,39.7,0,8750,0,0,0,16250,0,0,0,0,25000
650156.09,4764997.15,1027.73,3,0.21,0.12,12.3,64.6,0,6000,0,0,0,14000,0,0,0,0,20000
650152.15,4764997,1020.77,3,0.14,0.12,16.6,57.1,0,3000,0,0,0,17000,0,0,0,0,20000
650151.16,4764996.96,1019.03,3,0.08,0.09,23.5,49.8,0,3750,0,0,0,21250,0,0,0,0,25000
650150.18,4764996.93,1017.29,3,0.09,0.27,19.4,58.8,0,3750,0,0,0,21250,0,0,0,0,25000
650148.2,4764996.85,1013.81,3,0.14,0.9,21.4,124.5,0,3750,0,0,0,21250,0,0,0,0,25000
650147.22,4764996.81,1012.07,3,0.1,0.19,39,88.7,0,5000,0,0,0,20000,0,0,0,0,25000
650146.23,4764996.78,1010.33,3,0.07,0.78,13.4,118,0,6000,0,0,0,24000,0,0,0,0,30000
650145.25,4764996.74,1008.59,3,0.14,9.02,14.65,154.5,0,4500,0,0,0,25500,0,0,0,0,30000
650144.26,4764996.7,1006.85,3,0.1,0.14,4.94,101,0,6250,0,0,0,18750,0,0,0,0,25000
650142.29,4764996.63,1003.37,3,0.12,0.1,11.55,76.6,0,7500,0,0,0,17000,0,500,0,0,25000
650140.32,4764996.55,999.89,3,0.12,0.27,5.45,122.5,0,6000,0,0,0,24000,0,0,0,0,30000
650139.33,4764996.51,998.15,3,0.11,0.06,3.91,81.1,0,5000,0,0,0,20000,0,0,0,0,25000
650138.34,4764996.47,996.41,3,0.15,0.06,4.87,91.4,0,3000,0,0,0,12000,0,0,0,0,15000
650136.37,4764996.4,992.93,3,0.16,0.08,4.3,172,0,5250,0,0,0,9750,0,0,0,0,15000
650135.39,4764996.36,991.19,3,0.17,0.28,23.7,177,0,7500,0,0,0,17500,0,0,0,0,25000
650134.4,4764996.34,989.45,3,0.12,0.04,2.78,89.7,0,6250,0,0,0,18750,0,0,0,0,25000
650133.41,4764996.32,987.71,3,0.13,0.16,3.77,144.5,0,7500,0,0,0,22500,0,0,0,0,30000
650132.42,4764996.3,985.97,3,0.11,0.08,2.11,47.8,0,6750,0,0,0,8250,0,0,0,0,15000
650131.44,4764996.27,984.24,3,0.06,0.07,1.64,27.3,0,5000,0,0,0,5000,0,0,0,0,10000
650130.45,4764996.25,982.5,3,0.09,0.28,3.82,60.3,0,7500,0,0,0,7500,0,0,0,0,15000
650129.46,4764996.23,980.76,3,0.08,0.12,1.97,53,0,5000,0,0,0,5000,0,0,0,0,10000
650128.48,4764996.21,979.02,3,0.12,0.04,1.89,12.1,0,4000,0,0,0,6000,0,0,0,0,10000
650127.49,4764996.19,977.28,3,0.06,0.03,1.11,11.7,0,4000,0,0,0,6000,0,0,0,0,10000
